scheme_name,page_url,pdf_url,status,saved_path
Scholarship Result,https://www.vidyasaarathi.co.in/Vidyasaarathi/scholarship/javascript:void(0),,NO_PDF_FOUND,
Closed Schemes,https://www.vidyasaarathi.co.in/Vidyasaarathi/scholarship/#2b,,NO_PDF_FOUND,
Scholarship Scheme,https://sjmsnew.rajasthan.gov.in/scholarship/StudentDashBoard.aspx,,FAILED_TO_LOAD_PAGE,
CM Kanyadan Scheme,https://sso.rajasthan.gov.in/signin,,NO_PDF_FOUND,
Palanhar Scheme,https://sjmsnew.rajasthan.gov.in/palanhaar/,,FAILED_TO_LOAD_PAGE,
Press Note regarding Funeral Grant Scheme,https://sje.rajasthan.gov.in/siteadmin/Uploads/202607161201598561.pdf,,NO_PDF_FOUND,
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/Schemes/Antheyesthi_Scheme.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/Antheyesthi_Scheme.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/Schemes/beggars and Poor people.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/beggars and Poor people.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/pt_deendayal_process_of_registration.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/pt_deendayal_process_of_registration.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/pt_deendayal_shivir_n_types_of_disability.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/pt_deendayal_shivir_n_types_of_disability.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/sap_rules_act_2016_n_21_types_disabilities.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/sap_rules_act_2016_n_21_types_disabilities.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/sap_welfare_schemes.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/sap_welfare_schemes.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/201910311530534583.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/201910311530534583.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/201911211545271328.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/201911211545271328.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/202107061215060698.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/202107061215060698.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/202107061604065219.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/202107061604065219.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/202302241355250776.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/202302241355250776.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/202302241449266853.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/202302241449266853.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/202406271148090737.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/202406271148090737.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/202503041308442595.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/202503041308442595.pdf
Departmental Schemes/Activites,https://sje.rajasthan.gov.in/Default.aspx?PageID=2,https://sje.rajasthan.gov.in/siteadmin/Uploads/202503041430346860.pdf,DOWNLOADED,Scheme_PDFs/Departmental Schemes_Activites/202503041430346860.pdf
Scholarship App,https://play.google.com/store/apps/details?id=com.sjescholarship,,NO_PDF_FOUND,
Scholarship Scheme Related FAQs,https://sje.rajasthan.gov.in/siteadmin/Uploads/202607131625194312.pdf,,NO_PDF_FOUND,
List Of Scholarships in India,https://www.scholarships.net.in/list-of-scholarships-in-india,,NO_PDF_FOUND,
Panasonic Ratti Chhatr Scholarship 2026-27,https://www.scholarships.net.in/64862.html,,NO_PDF_FOUND,
Aakash National Talent Hunt Exam (ANTHE) Scholarship 2026,https://www.scholarships.net.in/64856.html,,NO_PDF_FOUND,
Luxury Connect Business School Scholarship 2026-27,https://www.scholarships.net.in/64853.html,,NO_PDF_FOUND,
Indian School of Hospitality (ISH) Admission Scholarship 2026-27,https://www.scholarships.net.in/64848.html,,NO_PDF_FOUND,
Kotak Kanya Scholarship 2026-27,https://www.scholarships.net.in/64844.html,,NO_PDF_FOUND,
Mohan T Advani Centennial Scholarship 2026-27 For Diploma Students,https://www.scholarships.net.in/64839.html,,NO_PDF_FOUND,
Hero FinCorp Raman Kant Munjal Scholarship 2026-27,https://www.scholarships.net.in/64834.html,,NO_PDF_FOUND,
Mohan T Advani Centennial Scholarship 2026-27 For Engineering & Architecture Students,https://www.scholarships.net.in/64837.html,,NO_PDF_FOUND,
Scholarship Portal,https://sjmsnew.rajasthan.gov.in/scholarship/,,FAILED_TO_LOAD_PAGE,
Buddy4Study College Admission Scholarship 2026-27,https://www.scholarships.net.in/64830.html,,NO_PDF_FOUND,
Schaeffler India Hope Engineering Scholarship Program 2026,https://www.scholarships.net.in/64827.html,,NO_PDF_FOUND,
Satya Scholarship Program 2026 : Nehru Sidhant Kender Trust,https://www.scholarships.net.in/64823.html,,NO_PDF_FOUND,
Shrimati Sadhana Khaitan Vidyadhan Scholarship For Women in STEM 2026,https://www.scholarships.net.in/64819.html,,NO_PDF_FOUND,
Vidyadhan Puducherry Plus 1 Scholarship Program 2026,https://www.scholarships.net.in/64815.html,,NO_PDF_FOUND,
Vidyadhan Tamil Nadu Plus 1 Scholarship Program 2026,https://www.scholarships.net.in/64809.html,,NO_PDF_FOUND,
Vidyadhan Daman and Diu 11th Std Scholarship Program 2026,https://www.scholarships.net.in/64806.html,,NO_PDF_FOUND,
Vidyadhan SECMOLE Ladakh Scholarship Program 2026,https://www.scholarships.net.in/64802.html,,NO_PDF_FOUND,
Vidyadhan Rajasthan 11th Std Scholarship Program 2026,https://www.scholarships.net.in/64796.html,,NO_PDF_FOUND,
Vidyadhan Delhi 11th Std Scholarship Program 2026,https://www.scholarships.net.in/64793.html,,NO_PDF_FOUND,
"Web portal for
                                            Fellowship/Scholarship Legacy Cases",https://scholarship.canarabank.in/,,FAILED_TO_LOAD_PAGE,
Vidyadhan Maharashtra 11th Std Scholarship Program 2026,https://www.scholarships.net.in/64787.html,,NO_PDF_FOUND,
www.scholarships.net.in,https://www.scholarships.net.in/?blackhole=e55a36693b,,NO_PDF_FOUND,
ST Welfare Grant,https://tribal.nic.in/Scholarship.aspx/STWelfareGrant.aspx,,FAILED_TO_LOAD_PAGE,
DBT(Pre and Post Matric Scholarship),https://dbttribal.gov.in/,,FAILED_TO_LOAD_PAGE,
Guidelines Pre-Matric (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/pre-matric/guidelines-Pre-matric-17-Oct-2022.pdf,,FAILED_TO_LOAD_PAGE,
National Fellowship Scheme,https://fellowship.tribal.gov.in/,,FAILED_TO_LOAD_PAGE,
National Overseas Scholarship,https://overseas.tribal.gov.in/,,FAILED_TO_LOAD_PAGE,
Aadhar Notification for 8 schemes 9.6 (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/circulars/Aadhar Notification for 8 schemes 9.6.pdf,,FAILED_TO_LOAD_PAGE,
National Fellowship-FAQs (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/faqs/National-Fellowship-FAQs.pdf,,FAILED_TO_LOAD_PAGE,
National Overseas Scholarship FAQs (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/faqs/National-Overseas-Scholarship-FAQs.pdf,,FAILED_TO_LOAD_PAGE,
National Scholarship FAQs (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/faqs/National-Scholarship-FAQs.pdf,,FAILED_TO_LOAD_PAGE,
Annexure I - Pre-Matric and Post-Matric Scholarship Fund released Utilized and Beneficiary 2013-24 to 2025-26,https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/pre/AnnexureI-PreMatricnPost-MatricScholarshipFundreleasedUtilizedBeneficiary2013-24to2025-26.xlsx,,FAILED_TO_LOAD_PAGE,
Annexure II - Fund Release and Beneficiaries for Central Sector Scheme for Scholarship for F.Y.2023-14 to 2025-26,https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NFS/AnnexureII-FundReleasenBeneficiaries4CSSScholarship4FY2023-14to2025-26.pdf,,FAILED_TO_LOAD_PAGE,
lncrease in the scholarship amount under the Centrally Sponsored Scheme of Pre-Matric Scholarship for Scheduled Tribe students: 20 Dec 2019 (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/pre-matric/IncreaseincholarshipamtunderPrenPMS20Dec2019.pdf,,FAILED_TO_LOAD_PAGE,
2019-20 National Fellowship & Scholarship result (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/results/2019-20 National Fellowship & Scholarship result.pdf,,FAILED_TO_LOAD_PAGE,
"Amendment to para 4.1 [Part-B (Scholarship)] of the scheme ""National Fellowship and Scholarship for Higher Education for ST Students"" from 2023-24(PDF)",https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/NFS/AmendmentGuidelinesNFS4highereducaton4STstudents_7July2023.pdf,,FAILED_TO_LOAD_PAGE,
"Revised List of 265 Institutes Eligible for Scholarship under National Fellowship and Scholarship for Higher Education of ST Students
(Top Class Scholarship Scheme) for 2023-24 onward (PDF)",https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/Top-Class/Revised265-InstituteListTopClassScholarship2023-24onwards.pdf,,FAILED_TO_LOAD_PAGE,
Guidelines of scheme “National Fellowship and Scholarship for Higher Education of ST students. (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/Top-Class/GuidelinesFellowshipandScholarship2022.pdf,,FAILED_TO_LOAD_PAGE,
"Revised list of Institutes under the Scheme ""National Fellowship and  Scholarship for Higher Education  of ST Students"" from the existing  246 Institutes to 252 Institutes, from the financial year 2022-23(PDF)",https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/Top-Class/RevisedList252lnslitutesEligibleforScholarshipforTopClassfromFY2022-23.pdf,,FAILED_TO_LOAD_PAGE,
2024-25 National Scholarship result  (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/topclass/TopClassSelectedStudentsListFY2024-25321222May2025.pdf,,FAILED_TO_LOAD_PAGE,
2024-25 National Scholarship result  (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/topclass/RevisedListTopClassSelectedStudentsFY2024-253211.pdf,,FAILED_TO_LOAD_PAGE,
2023-24 National Scholarship result  (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/topclass/List2893SelectedStudentsNSS202324.pdf,,FAILED_TO_LOAD_PAGE,
2022-23 National Scholarship result  (PDF),https://tribal.nic.in/Scholarship.aspx/writereaddata/News/202305230216135801919MeritList4PublishingonWebsitefor2022-23.pdf,,FAILED_TO_LOAD_PAGE,
2021-22 National Scholarship result  (PDF),https://tribal.nic.in/Scholarship.aspx/writereaddata/News/202210080750551326040NFSS202122Provisinal750forFellowshipSelected1788ScholarshipCandidateslist.pdf,,FAILED_TO_LOAD_PAGE,
2020-21 National Scholarship result (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/results/Merit list-NFSS-2020-21.pdf,,FAILED_TO_LOAD_PAGE,
2019-20 National Scholarship result (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/results/Letter and Provisionally List Top Class 2019-20.pdf,,FAILED_TO_LOAD_PAGE,
2018-19 National Scholarship result (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/results/Final Merit List of 1000 students for 2018-19 Top Class Scheme_7.3.19.pdf,,FAILED_TO_LOAD_PAGE,
2017-18 National Scholarship result (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/results/List of Candidates selected for National Scholarship for the year 2017.pdf,,FAILED_TO_LOAD_PAGE,
Guidelines of scheme “National Fellowship and Scholarship for Higher Education of ST students. (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/NFS/GuidelinesFellowshipandScholarship2022.pdf,,FAILED_TO_LOAD_PAGE,
"Ministry invites online application for National Fellowship under scheme ""National Fellowship & Scholarship for Higher Education of ST Students"" for the year 2024-25",https://tribal.gov.in/writereaddata/News/202408060927346401358advnfst202425.pdf,,FAILED_TO_LOAD_PAGE,
Online application invited for National Fellowship  for the ST Students for the year 2021-22 -Advertisement,https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NS/NFST-Adv4invitingApp21-22.pdf,,FAILED_TO_LOAD_PAGE,
No. of States/UTs received grant15,https://dashboard.tribal.gov.in/,,NO_PDF_FOUND,
Ministry invites online applications for National Fellowship under the scheme “National Fellowship & Scholarship for Higher Education of ST Students” for the year 2025-26,https://tribal.nic.in/Scholarship.aspx/downloads/circulars/Inviteapplications4NFS202526.pdf,,FAILED_TO_LOAD_PAGE,
Revised rate of fellowship w.e.f 1.1.2023,https://tribal.nic.in/Scholarship.aspx/downloads/circulars/RevisionOfFellowshipAmountNFS4HESTStudentsScheme01012023.pdf,,FAILED_TO_LOAD_PAGE,
"List of 750 provisionally selected candidates for the year 2024-25 under the scheme of ""National Fellowship and Scholarship for Higher Education of ST Students""

  (PDF)",https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NFS/Listof750ProvisionallySelectedCandidates4NFST-2425.pdf,,FAILED_TO_LOAD_PAGE,
"2nd merit list for the year 2021-22 under the scheme of ""National Fellowship and Scholarship for Higher Education of ST Students""
  (PDF)",https://tribal.gov.in/writereaddata/News/2023062412302469279012ndmeritlist61candidates-2021-22.pdf,,FAILED_TO_LOAD_PAGE,
Extension of deadline for application Submission - National Fellowship for Higher Education of ST Students (NFST) 2025-26,https://tribal.gov.in/writereaddata/News/202509301100027960713ExtenLastDate4OnlineSubmissionApplications15102025.pdf,,FAILED_TO_LOAD_PAGE,
2019-20 National Fellowship & Scholarship result (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/results/Letter and Provisionally List NFST-2019-20.pdf,,FAILED_TO_LOAD_PAGE,
National Fellowship-FAQs (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/faqs/FAQ_NFST_21-22.pdf,,FAILED_TO_LOAD_PAGE,
Amendment in eligibility criteria and courses covered under the NOS Scheme for ST Students from 2026-27(PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/NOS/Amendment_NOS-2627.pdf,,FAILED_TO_LOAD_PAGE,
Revised NOS Guidelines (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/NOS/RevisedGuidelinesNOS07102022.pdf,,FAILED_TO_LOAD_PAGE,
List of provisionally selected candidates for the selection Year 2025-26 under National Overseas Scholarship Scheme,https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NOS/Listof22CandidatesProvisionallySelectedfor202526NOSScheme.pdf,,FAILED_TO_LOAD_PAGE,
Ministry invites online applications for the National Overseas Scholarship Scheme (NOS) from ST Candidates for the selection year 2025-26,https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NOS/202505150247488056377Advertisement.pdf,,FAILED_TO_LOAD_PAGE,
"List of provisionally selected PVTG candidates for the award of scholarship under the scheme ""National Overseas Scholarship for ST Students"" for selection year 2023-24.",https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NOS/NOSPVTGMeritListselectionyear202324.pdf,,FAILED_TO_LOAD_PAGE,
List of 17-provisionally selected candidates for the year 2023-24 under National overseas Scholarship Scheme,https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NOS/NOSMeritList-17-Candidates-Selectionyear2023-24.pdf,,FAILED_TO_LOAD_PAGE,
"Amended list of provisionally selected candidates for the award of scholarship under the scheme ""National Overseas Scholarship for ST Students"" for selection year 2022-23",https://tribal.gov.in/writereaddata/News/202305121028551627546AmendedlistofprovisionallyselectedcandidateunderNOSselectionyear2022-23.pdf,,FAILED_TO_LOAD_PAGE,
"List of provisionally selected PVTG candidates for the award of scholarship under the scheme ""National Overseas Scholarship for ST Students""  for selection year 2022-23 (PDF)",https://tribal.nic.in/Scholarship.aspx/downloads/scholarship/NOS/ListofProvisinallySelectedPVTGunderNOS2022-23.pdf,,FAILED_TO_LOAD_PAGE,
National Overseas Scholarship FAQs - 2025-26 (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/faqs/FAQs-NOS-2025-26.pdf,,FAILED_TO_LOAD_PAGE,
EDU Post Matric Scholarship PMS for  ST students (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/post-matric/EDUPostMatricScholarshipPMSforSTstudents230513.pdf,,FAILED_TO_LOAD_PAGE,
"UIDAI Guidelines on  Aadhaar Act, section 7, 25th Nov 2019",https://tribal.nic.in/Scholarship.aspx/downloads/circulars/UIDAI_Guidelines_on_use_of_Aadhaar__25Nov_19.pdf,,FAILED_TO_LOAD_PAGE,
Guidelines Premateic wef 1.7.2012 (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/pre-matric/EDUGuidelines.pdf,,FAILED_TO_LOAD_PAGE,
2018-19 National fellowship & Scholarship result (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/results/2018-19 National fellowship & Scholarship result.pdf,,FAILED_TO_LOAD_PAGE,
Revised List of 246 lnstitutues Eligible for Scholarship under National Fellowship and Scholarship for Higher Education of ST Students (PDF),https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/Top-Class/246RevisedInstitutesListj18.pdf,,FAILED_TO_LOAD_PAGE,
"Amendment to para 3.1 of the scheme ""National Fellowship and Scholarship for Higher Education of ST students"" - coverage of universities/ institutions :12 Nov 2018 (PDF)",https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/Top-Class/Amendmenttopara12112018.pdf,,FAILED_TO_LOAD_PAGE,
"Amendment to para 3.1 of the scheme ""National Fellowship and Scholarship for Higher Education of ST students"" - coverage of universities/ institutions: 27 Aug 2018 (PDF)",https://tribal.nic.in/Scholarship.aspx/downloads/guidelines/Top-Class/Amendmentpara31dated27Aug2018.pdf,,FAILED_TO_LOAD_PAGE,
